Date,Stock_symbol,Lsa_summary,sentiment
2023-10-19 00:00:00 UTC,AAPL,"As a long-term investor, finding businesses with this competitive advantage helps raise the chances that they will still be leading their respective industries and generating strong profits well into the future. If someone wanted to start a competing payments platform from scratch, it would be extremely difficult to bring on consumers without any merchants, and vice versa. And while popular fintech companies, particularly PayPal and Block, get a lot of attention for their disruptive potential, a valid argument can be made that they actually benefit Visa and Mastercard by propelling adoption of digital payments.",3.0
2023-10-18 00:00:00 UTC,AAPL,I'm talking about trillion-dollar companies that dominate their markets and have posted triple-digit percentage revenue and stock price gains over the past decade: Apple (NASDAQ: AAPL) and Amazon (NASDAQ: AMZN). AAPL Revenue (Annual) data by YCharts. The bottom line is most Apple fans love its products so much that they'll pay a premium for them -- and generally aren't tempted to switch to another brand.,4.0
2023-10-17 00:00:00 UTC,AAPL,"U.S. Treasury yields extended their advance after the data, with 10-year US10YT=RR yields up at 4.8552%, pressuring megacaps Apple AAPL.O, Microsoft MSFT.O, Alphabet GOOGL.O and Amazon.com AMZN.O, down between 0.9% and 1.9%. US retail sales beat expectations in September Dollar Tree up on brokerage rating upgrade BofA profit rises, Goldman Sachs profit plunges in Q3 Biden administration to halt China AI chip shipments Indexes down: Dow 0.13%, S&P 0.70%, Nasdaq 1.30% Updated at 9:48 a.m. ET/ 1348 GMT By Ankika Biswas and Shashwat Chauhan Oct 17 (Reuters) - Wall Street's main indexes fell on Tuesday as Treasury yields rose following hotter-than-expected economic data, while chipmakers fell after the Biden administration said it was halting shipments of AI chips to China. U.S. retail sales rose 0.7% in September, compared with estimates of a 0.3% rise, according to economists polled by Reuters, as households boosted purchases of motor vehicles and spent more at restaurants and bars, suggesting the economy ended the third quarter on a strong note.",2.0
2023-10-16 00:00:00 UTC,AAPL,"In early trading on Monday, shares of Travelers Companies topped the list of the day's best performing Dow Jones Industrial Average components, trading up 1.7%. And the worst performing Dow component thus far on the day is Boeing, trading down 0.9%. VIDEO: Dow Movers: BA, TRV The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",3.0
2023-10-15 00:00:00 UTC,AAPL,"Below is Validea's guru fundamental report for APPLE INC (AAPL). Of the 22 guru strategies we follow, AAPL rates highest using our Multi-Factor Investor model based on the published strategy of Pim van Vliet. APPLE INC (AAPL) is a large-cap growth stock in the Communications Equipment industry.",5.0
2023-10-14 00:00:00 UTC,AAPL,"It's hard to overstate how great of an investment Apple (NASDAQ: AAPL) has been. The fact that this group carries a gross margin of more than 70% means that as it continues on its path of becoming a bigger revenue contributor for Apple, the company's overall profitability should get a boost. Apple has proven that it can spread out its fixed costs for things like research and development and SG&A (selling, general, and administrative) functions over rising sales.",4.0
2023-10-13 00:00:00 UTC,AAPL,"Implications Considering that the S&P 500 has been struggling to break past its last point of resistance, and darling stocks like Apple (NASDAQ: AAPL) and even Walt Disney (NYSE: DIS) have been struggling with price declines, it makes sense that the house view is far from optimistic about stocks. The masters of the universe, otherwise known as the institutions that call upon investor capital (individual citizens or even entire governments), can often act as a proxy for what the global economy is going through and, more importantly, where it is headed. Today, one of the world's largest asset managers has reported quarterly earnings results, where investors can find where money is being moved and where clients are being advised to invest.",2.0
2023-10-12 00:00:00 UTC,AAPL,"Analysts Optimistic About GOOGL’s Growth Potential Google is facing an antitrust trial, with the Department of Justice (DOJ) accusing the internet giant of entering into deals with Apple (NASDAQ:AAPL) and several other companies to maintain its dominance as the leading internet search engine and thwart competition. He continues to view Alphabet as one of the “best-positioned” companies to seamlessly integrate AI features into its consumer-facing and enterprise-facing offerings. Post thinks that AI will be incrementally positive to Google's ad revenue in the second half of the year, fueled by the growing advertiser adoption of the Performance Max suite and the ramp of AI-driven offerings like dynamic keyword campaigns.",3.0
2023-10-11 00:00:00 UTC,AAPL,"Especially high volume was seen for the $180 strike call option expiring October 13, 2023, with 56,782 contracts trading so far today, representing approximately 5.7 million underlying shares of AAPL. Among the underlying components of the S&P 500 index, we saw noteworthy options trading volume today in Apple Inc (Symbol: AAPL), where a total of 410,635 contracts have traded so far, representing approximately 41.1 million underlying shares. That amounts to about 69.3% of AAPL's average daily trading volume over the past month of 59.2 million shares.",2.0
2023-10-10 00:00:00 UTC,AAPL,"Investors eyeing a purchase of Apple Inc (Symbol: AAPL) stock, but cautious about paying the going market price of $178.27/share, might benefit from considering selling puts among the alternative strategies at their disposal. Selling a put does not give an investor access to AAPL's upside potential the way owning shares would, because the put seller only ends up owning shares in the scenario where the contract is exercised. In the case of Apple Inc, looking at the dividend history chart for AAPL below can help in judging whether the most recent dividend is likely to continue, and in turn whether it is a reasonable expectation to expect a 0.5% annualized dividend yield.",3.0
2023-10-09 00:00:00 UTC,AAPL,"iShares U.S. Technology ETF IYW $107.97 $124.68 15.48% UiPath Inc PATH $16.72 $19.57 17.05% Apple Inc AAPL $177.49 $206.03 16.08% Pinterest Inc PINS $28.08 $32.46 15.59% Are analysts justified in these targets, or overly optimistic about where these stocks will be trading 12 months from now? Three of IYW's underlying holdings with notable upside to their analyst target prices are UiPath Inc (Symbol: PATH), Apple Inc (Symbol: AAPL), and Pinterest Inc (Symbol: PINS). Similarly, AAPL has 16.08% upside from the recent share price of $177.49 if the average analyst target price of $206.03/share is reached, and analysts on average are expecting PINS to reach a target price of $32.46/share, which is 15.59% above the recent price of $28.08.",4.0
2023-10-08 00:00:00 UTC,AAPL,"Three Fool contributors believe such potential remains in Apple (NASDAQ: AAPL), Oracle (NYSE: ORCL), and Amazon (NASDAQ: AMZN). AAPL total return level data by YCharts. While 30% growth over three years isn't as exciting as some other stocks on Wall Street, Oracle is a slow and steady performer that long-term investors should feel good about holding on to.",3.0
2023-10-07 00:00:00 UTC,AAPL,"Find out why Apple is one of the 10 best stocks to buy now Our analyst team has spent more than a decade beating the market. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor, has tripled the market. *Stock Advisor returns as of October 2, 2023 Parkev Tatevosian, CFA has positions in Apple.",5.0
2023-10-06 00:00:00 UTC,AAPL,"Apple Apple (NASDAQ: AAPL) might not be the first company you think of in a discussion about gaming, but it is the world's third-largest video game company after Tencent and Sony. It's inching closer to completing the deal after the U.K. gave preliminary approval last month, releasing a statement saying the company had ""substantially"" addressed its concerns. The company has suffered from a downturn in the PC market over the past year, as inflation hikes have caused reductions in consumer spending.",2.0
2023-10-05 00:00:00 UTC,AAPL,"Plus, Broadcom renewed a licensing deal with Apple (AAPL) earlier this year, wherein the Cupertino-based giant will not replace Broadcom components before 2027 - providing the company with revenue visibility from the iPhone maker. The first half of 2023 turned into an incredible comeback story for the U.S. tech sector, thanks primarily to artificial intelligence (AI) gaining rapid mainstream adoption among the masses. Among its AI-focused chip industry peers, only Advanced Micro Devices (AMD) and NVDA have outperformed on the charts - but as we'll discuss below, these two can't compete with AVGO on yield.",4.0
2023-10-04 00:00:00 UTC,AAPL,"Two of those stocks made news on Wednesday morning, as Intel (NASDAQ: INTC) announced a restructuring, while Apple (NASDAQ: AAPL) got some downbeat comments from stock analysts. Investors have had to deal with some tough times lately, and even the Dow Jones Industrial Average (DJINDICES: ^DJI) hasn't been immune to the forces acting on the stock market. That's laudable, but Intel also needs to make sure it doesn't get left behind as many of its semiconductor rivals home in on huge demand for AI chips in the rush to capitalize on artificial intelligence.",2.0
2023-10-03 00:00:00 UTC,AAPL,"Mark Zuckerberg, Meta's CEO, emphasized this aspect during his keynote address, highlighting the importance of inclusivity as the company works toward its metaverse ambitions. Over the past year, Meta Platforms has generated $8.58 in earnings per share and maintains a price-to-earnings ratio of 34.9. The price action can be seen as bullish, as the stock has recently outperformed the overall market and remains steadily above its rising 200-day SMA.",3.0
2023-10-02 00:00:00 UTC,AAPL,"AAPL Total Return Level data by YCharts. Here's a case in point as to why letting winners run is better than trying to time the market: $10,000 invested in Apple stock in January 2013 would have grown to $46,380 by February 2020. An investor who sold shares on that date -- almost perfectly anticipating the COVID pandemic stock market correction would have recorded a 364% total return.",5.0
